"sel","_id","gc","length","W_Bin_178-contigs.CE_108A_S70_R1_filtered.remap_cov","bestsumorder_superkingdom","bestsumorder_phylum","id"
"","2274","0.4852","2972","5.0596","Eukaryota","Bacillariophyta","c_000003337793"
"","2275","0.4914","5313","7.6055","Eukaryota","Bacillariophyta","c_000003743600"
"","2276","0.472","12768","7.5714","Eukaryota","Bacillariophyta","c_000000446407"
"","2277","0.4812","4009","5.8636","Eukaryota","Bacillariophyta","c_000000587534"
"","2278","0.4731","3350","16.8991","no-hit","no-hit","c_000003399169"
"","2279","0.4813","7904","6.9594","Eukaryota","Bacillariophyta","c_000000498998"
"","2280","0.4806","4840","8.7033","Eukaryota","Bacillariophyta","c_000003422658"
"","2281","0.4883","2214","6.7213","Eukaryota","Bacillariophyta","c_000001634936"
"","2282","0.4753","12213","8.6097","Eukaryota","Bacillariophyta","c_000000063633"
"","2283","0.4772","3489","6.4061","Eukaryota","Bacillariophyta","c_000000458708"
"","2284","0.4922","2696","6.3398","Eukaryota","Bacillariophyta","c_000003366748"
"","2285","0.4981","1865","6.541","Eukaryota","Bacillariophyta","c_000003013306"
"","2286","0.4756","2687","69.7581","Eukaryota","Bacillariophyta","c_000000498268"
"","2287","0.4802","2270","8.3921","Eukaryota","Haptophyta","c_000002785289"
"","2288","0.4806","3972","6.9169","Eukaryota","Bacillariophyta","c_000005407098"
"","2289","0.4909","5694","8.0269","Eukaryota","Bacillariophyta","c_000001367840"
"","2290","0.4871","2008","8.4009","Eukaryota","Bacillariophyta","c_000005246292"
"","2291","0.5038","2229","6.8537","Eukaryota","Bacillariophyta","c_000003722496"
"","2292","0.498","3464","6.2281","Eukaryota","Bacillariophyta","c_000000102615"
"","2293","0.4899","12524","8.7771","Eukaryota","Bacillariophyta","c_000001228970"
"","2294","0.4944","2492","9.1521","Eukaryota","Bacillariophyta","c_000000298188"
"","2295","0.5054","3063","5.761","no-hit","no-hit","c_000004405362"
"","2296","0.4748","6798","7.588","Eukaryota","Bacillariophyta","c_000002836350"
"","2297","0.5017","4405","6.7526","Eukaryota","Bacillariophyta","c_000000353226"
"","2298","0.4865","2364","7.8245","Eukaryota","Bacillariophyta","c_000002081083"
"","2299","0.4713","5635","6.3986","Eukaryota","Bacillariophyta","c_000004829713"
"","2300","0.496","18247","7.4382","Eukaryota","Bacillariophyta","c_000003133426"
"","2301","0.4826","3013","8.0329","Eukaryota","Bacillariophyta","c_000003512448"
"","2302","0.4969","3246","6.3087","Eukaryota","Bacillariophyta","c_000005014792"
"","2303","0.4747","15124","7.3672","Eukaryota","Bacillariophyta","c_000003873441"
"","2304","0.4989","2816","7.1882","no-hit","no-hit","c_000003194955"
"","2305","0.485","21397","7.4641","Eukaryota","Bacillariophyta","c_000004445513"
"","2307","0.5052","5962","8.7977","Eukaryota","Bacillariophyta","c_000004238335"
"","2308","0.4907","4316","8.7815","Eukaryota","Bacillariophyta","c_000000060045"
"","2309","0.4901","2967","3.1557","no-hit","no-hit","c_000001697368"
"","2310","0.4831","5779","6.9415","Eukaryota","Bacillariophyta","c_000000672778"
"","2311","0.486","3169","12.6762","no-hit","no-hit","c_000001132729"
"","2312","0.4883","2519","6.9857","no-hit","no-hit","c_000000349392"
"","2313","0.5025","2370","8.327","Eukaryota","Bacillariophyta","c_000000425269"
"","2314","0.5084","3495","5.9605","Eukaryota","Bacillariophyta","c_000003521488"
"","2315","0.477","6262","6.6126","Eukaryota","Bacillariophyta","c_000005507236"
"","2316","0.4963","2807","8.0709","Eukaryota","Bacillariophyta","c_000001883352"
"","2317","0.4912","3003","7.5391","Eukaryota","Bacillariophyta","c_000004844297"
"","2318","0.4672","8024","5.2363","no-hit","no-hit","c_000003754093"
"","2319","0.4784","2640","7.0875","Eukaryota","Bacillariophyta","c_000005257508"
"","2320","0.4788","6474","7.2323","Eukaryota","Bacillariophyta","c_000004644237"
"","2321","0.468","4932","8.2857","Eukaryota","Bacillariophyta","c_000001301129"
"","2322","0.4816","4269","7.4961","no-hit","no-hit","c_000003526185"
"","2323","0.4795","16612","7.0908","Eukaryota","Bacillariophyta","c_000003395716"
"","2324","0.4769","3783","6.6907","Eukaryota","Bacillariophyta","c_000004314381"
"","2325","0.485","2709","5.6464","Eukaryota","Bacillariophyta","c_000004638691"
"","2326","0.4953","2641","6.961","Eukaryota","Bacillariophyta","c_000000768890"
"","2327","0.4867","4777","11.4545","Eukaryota","Bacillariophyta","c_000001468367"
"","2328","0.5128","4226","4.6197","Eukaryota","Eukaryota-undef","c_000005186592"
"","2329","0.4681","10447","10.3247","Eukaryota","Bacillariophyta","c_000000081164"
"","2330","0.4854","2744","6.3994","Eukaryota","Bacillariophyta","c_000001035478"
"","2331","0.4808","1691","6.1603","Eukaryota","Bacillariophyta","c_000001821581"
"","2332","0.4891","6522","9.2741","Eukaryota","Bacillariophyta","c_000004737019"
"","2333","0.473","3264","8.2411","Eukaryota","Bacillariophyta","c_000005133026"
"","2334","0.4776","3323","15.4661","Eukaryota","Bacillariophyta","c_000002780142"
"","2335","0.4824","3103","7.6242","Eukaryota","Bacillariophyta","c_000003729074"
"","2336","0.4982","1668","6.4293","Eukaryota","Bacillariophyta","c_000004529734"
"","2337","0.4913","6524","6.9765","Eukaryota","Bacillariophyta","c_000000547098"
"","2338","0.4724","10118","6.6988","Eukaryota","Bacillariophyta","c_000002409948"
"","2339","0.4804","3135","6.2281","Eukaryota","Bacillariophyta","c_000000320795"
"","2340","0.4865","2629","6.2701","Eukaryota","Bacillariophyta","c_000004174043"
"","2341","0.4834","3223","7.3242","Eukaryota","Bacillariophyta","c_000003895808"
"","2342","0.4745","4173","7.162","Eukaryota","Bacillariophyta","c_000002998514"
"","2343","0.4516","4223","9.7679","no-hit","no-hit","c_000003493991"
"","2344","0.4684","3326","7.485","Eukaryota","Bacillariophyta","c_000005270253"
"","2345","0.4917","5229","5.1683","Eukaryota","Bacillariophyta","c_000005067911"
"","2346","0.5027","4563","5.7521","Eukaryota","Bacillariophyta","c_000003344012"
"","2347","0.4701","3348","8.3053","no-hit","no-hit","c_000001042245"
"","2348","0.4546","2125","5.7087","no-hit","no-hit","c_000003788801"
"","2349","0.4891","5216","65.7324","Eukaryota","Bacillariophyta","c_000003991242"
"","2350","0.496","4089","6.1377","Eukaryota","Bacillariophyta","c_000001916385"
"","2351","0.4911","2692","5.3399","Eukaryota","Bacillariophyta","c_000004402282"
"","2352","0.4889","35104","7.3845","Eukaryota","Bacillariophyta","c_000002665232"
"","2353","0.4891","8636","7.0936","Eukaryota","Bacillariophyta","c_000000563788"
"","2354","0.477","4893","5.3354","Eukaryota","Bacillariophyta","c_000003015704"
"","2355","0.4864","3604","6.8299","Eukaryota","Bacillariophyta","c_000004331470"
"","2356","0.4849","3947","5.1416","Eukaryota","Bacillariophyta","c_000005083443"
"","2357","0.4861","3802","6.6284","Eukaryota","Bacillariophyta","c_000004241280"
"","2358","0.4526","1730","9.296","Eukaryota","Bacillariophyta","c_000005414113"
"","2359","0.4937","4274","6.5585","Eukaryota","Bacillariophyta","c_000001283542"
"","2360","0.4792","3673","7.4225","Eukaryota","Bacillariophyta","c_000001592119"
"","2361","0.4909","3070","6.3274","Eukaryota","Bacillariophyta","c_000001310420"
"","2362","0.4752","3104","8.4162","Eukaryota","Bacillariophyta","c_000001050697"
"","2363","0.4791","11663","7.9287","Eukaryota","Bacillariophyta","c_000000695323"
"","2364","0.4548","2619","6.2413","Eukaryota","Bacillariophyta","c_000001155403"
"","2365","0.4834","2805","6.2724","Eukaryota","Bacillariophyta","c_000002747201"
"","2366","0.5031","1920","5.4698","Eukaryota","Bacillariophyta","c_000000964254"
"","2367","0.4909","4017","6.7715","Eukaryota","Bacillariophyta","c_000003980575"
"","2368","0.4834","4129","6.8971","Eukaryota","Bacillariophyta","c_000000416532"
"","2369","0.5067","2749","8.0855","Eukaryota","Bacillariophyta","c_000003501743"
"","2370","0.4821","7976","70.5918","Eukaryota","Bacillariophyta","c_000000583420"
"","2371","0.4854","6288","6.6819","Eukaryota","Oomycota","c_000001552793"
"","2372","0.4755","5012","6.0359","Eukaryota","Bacillariophyta","c_000004334397"
"","2373","0.4872","2235","4.906","Eukaryota","Bacillariophyta","c_000005378152"
"","2374","0.4786","2223","6.8875","Eukaryota","Bacillariophyta","c_000005430534"
"","2375","0.4782","5295","6.2247","Eukaryota","Bacillariophyta","c_000005429846"
"","2376","0.4762","3230","7.5006","no-hit","no-hit","c_000002011002"
"","2377","0.4883","7096","7.9228","Eukaryota","Bacillariophyta","c_000000841287"
"","2378","0.4819","3677","6.8314","Eukaryota","Bacillariophyta","c_000001018411"
"","2379","0.4892","3976","6.1154","no-hit","no-hit","c_000002429090"
"","2380","0.48","3858","8.9082","Eukaryota","Bacillariophyta","c_000003000004"
"","2381","0.4828","4401","6.199","Eukaryota","Bacillariophyta","c_000002052557"
"","2382","0.4993","3497","8.3583","Eukaryota","Bacillariophyta","c_000005230455"
"","2383","0.4918","3064","8.8877","Eukaryota","Haptophyta","c_000002636171"
"","2384","0.4842","2625","7.1002","Eukaryota","Bacillariophyta","c_000000671275"
"","2385","0.4854","7613","8.9961","Eukaryota","Bacillariophyta","c_000002842678"
"","2386","0.4878","3206","7.3808","Eukaryota","Bacillariophyta","c_000000011021"
"","2388","0.4835","4058","7.5074","Eukaryota","Bacillariophyta","c_000001934762"
"","2389","0.5037","6579","7.3383","Eukaryota","Bacillariophyta","c_000000380249"
"","2390","0.4738","9139","8.3526","Eukaryota","Bacillariophyta","c_000000275540"
"","2391","0.4839","5328","5.9668","Eukaryota","Bacillariophyta","c_000001652991"
"","2392","0.486","5753","6.2799","Eukaryota","Bacillariophyta","c_000000124814"
"","2393","0.4811","2141","6.2634","no-hit","no-hit","c_000002904251"
"","2394","0.487","8609","6.9427","Eukaryota","Bacillariophyta","c_000003445391"
"","2395","0.4797","6471","8.3588","Eukaryota","Bacillariophyta","c_000001432444"
"","2396","0.4833","11425","7.1699","Eukaryota","Bacillariophyta","c_000000349592"
"","2397","0.5109","1932","5.6439","Eukaryota","Bacillariophyta","c_000002797237"
"","2398","0.4837","3624","6.1313","Eukaryota","Bacillariophyta","c_000003174417"
"","2399","0.4936","3146","6.1987","Eukaryota","Bacillariophyta","c_000000310173"
"","2400","0.4632","5823","6.0888","no-hit","no-hit","c_000004013210"
"","2401","0.482","4894","6.8474","Eukaryota","Bacillariophyta","c_000001418369"
"","2402","0.4858","6338","8.8632","Eukaryota","Bacillariophyta","c_000002637786"
"","2403","0.4746","3167","8.4493","Eukaryota","Bacillariophyta","c_000001759562"
"","2404","0.4909","6294","7.0114","Eukaryota","Bacillariophyta","c_000001643260"
"","2405","0.5069","2614","5.6649","Eukaryota","Bacillariophyta","c_000002799107"
"","2406","0.4762","3242","8.2008","Eukaryota","Bacillariophyta","c_000000641094"
"","2407","0.4736","2025","7.0252","Eukaryota","Bacillariophyta","c_000000291756"
"","2408","0.4767","4835","8.8283","Eukaryota","Bacillariophyta","c_000003012787"
"","2409","0.4934","3938","5.725","Eukaryota","Bacillariophyta","c_000002680264"
"","2410","0.4786","3466","5.989","Eukaryota","Bacillariophyta","c_000005234198"
"","2411","0.471","3590","5.7808","Eukaryota","Bacillariophyta","c_000000181828"
"","2412","0.4791","3175","5.7726","no-hit","no-hit","c_000002691816"
"","2413","0.4898","3381","9.6747","no-hit","no-hit","c_000004374852"
"","2414","0.4819","4161","6.4098","Eukaryota","Bacillariophyta","c_000000072645"
"","2415","0.4705","2425","6.1447","Eukaryota","Bacillariophyta","c_000001869164"
"","2416","0.4899","10548","7.446","Eukaryota","Bacillariophyta","c_000001920004"
"","2417","0.4951","4048","7.5064","Eukaryota","Bacillariophyta","c_000001241441"
"","2418","0.4798","4381","8.6528","Eukaryota","Bacillariophyta","c_000000670667"
"","2419","0.4592","4867","7.5157","Eukaryota","Bacillariophyta","c_000002876934"
"","2420","0.4803","15454","7.7199","Eukaryota","Bacillariophyta","c_000000246231"
"","2421","0.4905","2799","5.2004","Eukaryota","Bacillariophyta","c_000005089337"
"","2422","0.4825","2653","5.5172","Eukaryota","Bacillariophyta","c_000003354369"
"","2423","0.483","3323","4.2889","Eukaryota","Bacillariophyta","c_000004044155"
"","2424","0.4833","3809","5.9601","Eukaryota","Bacillariophyta","c_000000358546"
"","2425","0.4823","2436","7.5965","Eukaryota","Bacillariophyta","c_000000746774"
"","2426","0.4742","5970","8.3643","Eukaryota","Bacillariophyta","c_000000942772"
"","2427","0.4744","10525","7.6963","Eukaryota","Bacillariophyta","c_000002006842"
"","2428","0.4882","4760","6.6433","Eukaryota","Bacillariophyta","c_000003736420"
"","2429","0.4876","4688","5.5111","Eukaryota","Bacillariophyta","c_000001566247"
"","2430","0.4783","6226","6.9775","Eukaryota","Bacillariophyta","c_000003890840"
"","2431","0.4849","4182","6.7996","Eukaryota","Bacillariophyta","c_000003184255"
"","2432","0.4947","4415","10.1669","Eukaryota","Bacillariophyta","c_000002663223"
"","2433","0.5013","2250","8.5676","Eukaryota","Bacillariophyta","c_000002367046"
"","2434","0.4909","3182","147.7734","Eukaryota","Bacillariophyta","c_000002161397"
"","2435","0.471","5291","10.1884","Eukaryota","Bacillariophyta","c_000000226898"
"","2436","0.4736","2650","8.3774","no-hit","no-hit","c_000003105880"
"","2437","0.4957","5753","5.7577","Eukaryota","Bacillariophyta","c_000004695400"
"","2438","0.4789","2932","6.7561","Eukaryota","Bacillariophyta","c_000002173552"
"","2440","0.4804","7373","7.2774","Eukaryota","Bacillariophyta","c_000003126279"
"","2441","0.4842","2507","7.5931","Eukaryota","Bacillariophyta","c_000002066247"
"","2442","0.4729","2049","6.488","no-hit","no-hit","c_000001552447"
"","2443","0.4744","3653","5.078","no-hit","no-hit","c_000004340616"
"","2444","0.4853","4556","7.3169","Eukaryota","Bacillariophyta","c_000001220506"
"","2445","0.4679","3655","4.6837","no-hit","no-hit","c_000001008138"
"","2446","0.4675","2969","7.9171","Eukaryota","Bacillariophyta","c_000000331092"
"","2448","0.4935","7366","8.0956","Eukaryota","Bacillariophyta","c_000002265351"
"","2449","0.4823","4097","11.2126","Eukaryota","Bacillariophyta","c_000000633347"
"","2450","0.4783","4236","8.8584","Eukaryota","Bacillariophyta","c_000000136663"
"","2451","0.4791","8667","8.3814","Eukaryota","Bacillariophyta","c_000003458704"
"","2452","0.485","3029","8.4143","Eukaryota","Bacillariophyta","c_000003968090"
"","2453","0.4899","8934","8.0198","Eukaryota","Bacillariophyta","c_000004819949"
"","2454","0.4902","2905","7.6892","Eukaryota","Bacillariophyta","c_000001652465"
"","2455","0.4898","10781","6.9648","Eukaryota","Bacillariophyta","c_000004314356"
"","2456","0.4961","5577","8.3513","Eukaryota","Bacillariophyta","c_000001699451"
"","2457","0.4724","2466","7.0401","Eukaryota","Bacillariophyta","c_000002704789"
"","2458","0.49","2708","7.6743","Eukaryota","Bacillariophyta","c_000004211210"
"","2459","0.4841","2733","7.6762","Eukaryota","Bacillariophyta","c_000005418597"
"","2460","0.4824","9293","8.0943","Eukaryota","Bacillariophyta","c_000002776553"
"","2461","0.4829","9673","9.8112","Eukaryota","Bacillariophyta","c_000002013013"
"","2462","0.4726","12337","18.8297","Eukaryota","Bacillariophyta","c_000001056937"
"","2463","0.4722","4604","6.1277","Eukaryota","Bacillariophyta","c_000002004999"
"","2464","0.4829","1758","5.62","Eukaryota","Bacillariophyta","c_000004513247"
"","2465","0.4925","8218","33.7499","Eukaryota","Oomycota","c_000003545561"
"","2467","0.4849","2823","5.2572","Eukaryota","Bacillariophyta","c_000000172927"
"","2468","0.4915","3404","6.5135","Eukaryota","Bacillariophyta","c_000001646988"
"","2469","0.4923","5031","30.4279","Eukaryota","Bacillariophyta","c_000005108411"
"","2470","0.4801","7651","7.8779","Eukaryota","Bacillariophyta","c_000004367055"
"","2471","0.4666","3808","8.9577","Eukaryota","Bacillariophyta","c_000000785883"
"","2472","0.4769","3890","6.4625","Eukaryota","Bacillariophyta","c_000000219789"
"","2473","0.4863","3909","7.859","Eukaryota","Bacillariophyta","c_000003459945"
"","2474","0.492","3118","6.4901","Eukaryota","Bacillariophyta","c_000000404194"
"","2475","0.4702","3018","7.3526","no-hit","no-hit","c_000003225969"
"","2476","0.4772","4275","18.4435","Eukaryota","Bacillariophyta","c_000001849640"
"","2477","0.4905","4714","6.8891","Eukaryota","Bacillariophyta","c_000004749655"
"","2478","0.4919","3537","6.5109","Eukaryota","Bacillariophyta","c_000001852933"
"","2479","0.5033","2448","4.6499","Eukaryota","Bacillariophyta","c_000002401219"
"","2480","0.5016","4880","9.2824","Eukaryota","Bacillariophyta","c_000003872414"
"","2481","0.4943","3352","4.335","Eukaryota","Bacillariophyta","c_000004749656"
"","2482","0.5049","3809","7.5482","Eukaryota","Bacillariophyta","c_000001190248"
"","2483","0.4905","7156","7.7457","Eukaryota","Bacillariophyta","c_000004988927"
"","2484","0.4708","2536","5.944","Eukaryota","Bacillariophyta","c_000003110848"
"","2485","0.4867","3037","6.4465","Eukaryota","Bacillariophyta","c_000002862428"
"","2486","0.4982","2706","7.0721","Eukaryota","Bacillariophyta","c_000001361398"
"","2487","0.5101","3907","6.892","Eukaryota","Bacillariophyta","c_000002538710"
"","2488","0.4764","3323","7.452","Eukaryota","Bacillariophyta","c_000003601303"
"","2489","0.477","7775","5.7482","Eukaryota","Bacillariophyta","c_000003817221"
"","2490","0.477","6090","8.3915","Eukaryota","Bacillariophyta","c_000005237182"
"","2491","0.4946","3241","4.0037","no-hit","no-hit","c_000000972938"
"","2492","0.4944","6815","5.926","Eukaryota","Bacillariophyta","c_000003065167"
"","2493","0.4729","9408","6.4826","Eukaryota","Bacillariophyta","c_000001795433"
"","2494","0.4828","7643","7.8037","Eukaryota","Bacillariophyta","c_000000464729"
"","2495","0.5006","1584","6.2866","Eukaryota","Bacillariophyta","c_000005334867"
"","2496","0.4847","5213","7.1212","Eukaryota","Bacillariophyta","c_000003122480"
"","2497","0.4934","3476","6.8199","no-hit","no-hit","c_000003468028"
"","2498","0.4723","4402","10.1129","Eukaryota","Bacillariophyta","c_000004034353"
"","2499","0.4913","3802","6.7294","Eukaryota","Bacillariophyta","c_000001968850"
"","2500","0.4847","6086","6.8189","Eukaryota","Bacillariophyta","c_000002583920"
"","2501","0.4715","3317","6.2107","Eukaryota","Bacillariophyta","c_000003989944"
"","2502","0.4949","4116","7.619","no-hit","no-hit","c_000001038671"
"","2503","0.4752","4966","7.9386","Eukaryota","Bacillariophyta","c_000003770366"
"","2504","0.4861","24750","8.7982","Eukaryota","Bacillariophyta","c_000000144534"
"","2505","0.4747","3297","6.4917","Eukaryota","Bacillariophyta","c_000001097726"
"","2506","0.4807","2750","5.4567","Eukaryota","Bacillariophyta","c_000000777790"
"","2507","0.4792","20657","7.1096","Eukaryota","Bacillariophyta","c_000000234607"
"","2508","0.4864","3415","6.6925","Eukaryota","Bacillariophyta","c_000004005667"
"","2509","0.4835","3365","171.5536","Eukaryota","Bacillariophyta","c_000004557780"
"","2510","0.4747","5570","7.2171","Eukaryota","Bacillariophyta","c_000002225517"
"","2511","0.4834","6524","7.0254","Eukaryota","Bacillariophyta","c_000000203954"
"","2512","0.4899","2786","5.7312","Eukaryota","Eukaryota-undef","c_000005477470"
"","2513","0.4696","6425","7.4567","Eukaryota","Bacillariophyta","c_000004616784"
"","2514","0.4788","3367","6.5426","Eukaryota","Bacillariophyta","c_000000998724"
"","2516","0.484","14061","8.434","Eukaryota","Bacillariophyta","c_000000053247"
"","2517","0.4967","7441","5.2588","Eukaryota","Bacillariophyta","c_000001125759"
"","2518","0.49","3492","7.106","Eukaryota","Bacillariophyta","c_000003113467"
"","2519","0.4902","7409","8.7309","Eukaryota","Bacillariophyta","c_000001646382"
"","2520","0.4779","2718","6.1236","Eukaryota","Bacillariophyta","c_000002430706"
"","2521","0.4862","8718","7.9347","Eukaryota","Bacillariophyta","c_000000117866"
"","2522","0.4843","5158","5.3145","Eukaryota","Bacillariophyta","c_000003669544"
"","2523","0.5018","2455","8.2212","Eukaryota","Bacillariophyta","c_000003305456"
"","2524","0.4953","2015","7.1955","no-hit","no-hit","c_000002670674"
"","2525","0.4697","4058","8.6764","no-hit","no-hit","c_000001415964"
"","2526","0.4847","2740","7.9029","no-hit","no-hit","c_000003815503"
"","2527","0.5057","2652","5.5524","Eukaryota","Bacillariophyta","c_000004791232"
"","2528","0.4954","5545","5.6435","Eukaryota","Bacillariophyta","c_000002507027"
"","2529","0.4713","2181","6.6002","Eukaryota","Bacillariophyta","c_000005460464"
"","2530","0.4877","2038","8.5289","Eukaryota","Bacillariophyta","c_000000080879"
"","2531","0.4786","5708","5.5072","Eukaryota","Bacillariophyta","c_000004623725"
"","2532","0.4769","3340","18.9479","no-hit","no-hit","c_000005225882"
"","2533","0.4681","5678","5.2221","Eukaryota","Bacillariophyta","c_000003116507"
"","2534","0.4847","3586","7.5876","Eukaryota","Bacillariophyta","c_000004417608"
"","2535","0.4758","3329","6.8654","Eukaryota","Bacillariophyta","c_000000140952"
"","2536","0.4924","4846","6.337","no-hit","no-hit","c_000000782186"
"","2537","0.4969","5570","7.6449","Eukaryota","Bacillariophyta","c_000000619516"
"","2538","0.4752","3441","8.0982","Eukaryota","Bacillariophyta","c_000004804827"
"","2539","0.4976","4094","9.0181","Eukaryota","Bacillariophyta","c_000003428038"
"","2540","0.4905","11614","7.5317","Eukaryota","Bacillariophyta","c_000000973107"
"","2541","0.4595","4572","8.0836","Eukaryota","Bacillariophyta","c_000001044394"
"","2542","0.4712","4858","6.873","Eukaryota","Bacillariophyta","c_000002223174"
"","2543","0.4911","2908","4.4931","Eukaryota","Bacillariophyta","c_000003840240"
"","2544","0.4783","10338","5.7846","Eukaryota","Bacillariophyta","c_000001278380"
"","2545","0.4797","3098","8.5578","Eukaryota","Bacillariophyta","c_000002043216"
"","2546","0.4833","2038","6.1089","Eukaryota","Bacillariophyta","c_000004940302"
"","2547","0.4789","2207","4.9755","Eukaryota","Bacillariophyta","c_000003505989"
"","2548","0.4886","2362","7.8844","Eukaryota","Bacillariophyta","c_000001322964"
"","2549","0.4807","3659","7.5564","Eukaryota","Bacillariophyta","c_000000610492"
"","2550","0.4881","5396","7.1966","Eukaryota","Bacillariophyta","c_000002114900"
"","2551","0.4819","2905","6.6306","Eukaryota","Bacillariophyta","c_000001292167"
"","2552","0.4848","10111","7.3759","Eukaryota","Bacillariophyta","c_000001023804"
"","2553","0.4896","2590","6.1903","Eukaryota","Bacillariophyta","c_000004349400"
"","2554","0.4802","7257","6.6696","Eukaryota","Bacillariophyta","c_000000253065"
"","2555","0.4869","2374","11.9495","no-hit","no-hit","c_000002729263"
"","2556","0.4804","10112","7.7154","Eukaryota","Bacillariophyta","c_000001459923"
"","2557","0.4772","4901","8.0967","Eukaryota","Bacillariophyta","c_000002806695"
"","2558","0.4885","2647","7.8583","Eukaryota","Bacillariophyta","c_000000587368"
"","2559","0.4776","32871","7.2245","Eukaryota","Bacillariophyta","c_000001325664"
"","2560","0.4731","2321","7.0164","Eukaryota","Bacillariophyta","c_000000114905"
"","2561","0.4777","5728","6.8963","Eukaryota","Bacillariophyta","c_000000875154"
"","2562","0.4868","2960","8.3209","no-hit","no-hit","c_000000419885"
"","2563","0.4549","3867","6.4042","Eukaryota","Bacillariophyta","c_000000074614"
"","2564","0.4812","4040","4.2864","no-hit","no-hit","c_000001205588"
"","2565","0.5056","4466","5.5345","Eukaryota","Bacillariophyta","c_000002953795"
"","2566","0.4927","4711","6.2437","Eukaryota","Bacillariophyta","c_000005505915"
"","2567","0.4832","2171","6.8876","Eukaryota","Bacillariophyta","c_000001097717"
"","2568","0.4832","4621","10.9589","Eukaryota","Bacillariophyta","c_000001976232"
"","2569","0.497","2843","12.4013","Eukaryota","Bacillariophyta","c_000004308645"
"","2570","0.4783","2973","5.5452","Eukaryota","Bacillariophyta","c_000000850419"
"","2571","0.492","5386","60.0342","Eukaryota","Bacillariophyta","c_000001328519"
"","2572","0.4951","4678","5.7723","Eukaryota","Bacillariophyta","c_000005472345"
"","2573","0.4605","2723","6.6217","Eukaryota","Bacillariophyta","c_000000282148"
"","2574","0.4832","10430","10.9022","Eukaryota","Bacillariophyta","c_000001197163"
"","2575","0.4526","3279","7.315","Eukaryota","Bacillariophyta","c_000003508320"
"","2576","0.4844","3625","6.9892","no-hit","no-hit","c_000002461341"
"","2577","0.482","8738","6.5248","Eukaryota","Bacillariophyta","c_000000471624"
"","2578","0.4881","15077","7.5601","Eukaryota","Bacillariophyta","c_000001493322"
"","2579","0.5009","8165","6.6939","Eukaryota","Bacillariophyta","c_000003324655"
"","2580","0.4759","2614","10.5562","no-hit","no-hit","c_000000007798"
"","2581","0.4944","3046","7.198","Eukaryota","Bacillariophyta","c_000001696316"
"","2582","0.4793","2009","5.6884","no-hit","no-hit","c_000001022888"
"","2583","0.4853","2864","5.6107","Eukaryota","Bacillariophyta","c_000004394386"
"","2584","0.4842","6508","6.7236","Eukaryota","Bacillariophyta","c_000004975256"
"","2585","0.4852","2978","14.0494","Eukaryota","Bacillariophyta","c_000002398949"
"","2586","0.479","10863","9.391","Eukaryota","Bacillariophyta","c_000000838212"
"","2587","0.4764","2164","8.7948","Eukaryota","Bacillariophyta","c_000004607137"
"","2588","0.481","7104","8.362","Eukaryota","Bacillariophyta","c_000005070595"
"","2589","0.4692","8382","6.3714","Eukaryota","Bacillariophyta","c_000002287116"
"","2590","0.4697","4258","10.3335","Eukaryota","Bacillariophyta","c_000001910707"
"","2591","0.4952","4941","8.5754","Eukaryota","Bacillariophyta","c_000000387796"
"","2592","0.487","9793","10.2623","Eukaryota","Bacillariophyta","c_000001070163"
"","2595","0.496","5530","5.8488","Eukaryota","Bacillariophyta","c_000002986559"
"","2596","0.4812","4746","6.0858","Eukaryota","Bacillariophyta","c_000004432692"
"","2597","0.4863","2478","7.7946","Eukaryota","Bacillariophyta","c_000003999893"
"","2598","0.4755","4017","8.3966","Eukaryota","Bacillariophyta","c_000000166671"
"","2599","0.4827","5623","7.7443","Eukaryota","Bacillariophyta","c_000002677205"
"","2600","0.4793","5825","4.3832","Eukaryota","Bacillariophyta","c_000000474707"
"","2601","0.4859","4509","7.9308","no-hit","no-hit","c_000005176840"
"","2602","0.4934","3113","7.7465","Eukaryota","Bacillariophyta","c_000001408532"
"","2603","0.4862","3996","8.292","Eukaryota","Bacillariophyta","c_000000805293"
"","2604","0.4605","4919","7.0244","no-hit","no-hit","c_000000716213"
"","2605","0.5082","3707","5.8835","no-hit","no-hit","c_000000394012"
"","2606","0.5004","2520","5.8845","Eukaryota","Bacillariophyta","c_000004084112"
"","2607","0.4715","3283","8.1374","Eukaryota","Bacillariophyta","c_000001621839"
"","2608","0.4738","3394","67.8444","Eukaryota","Bacillariophyta","c_000001125301"
"","2609","0.4762","2938","6.452","no-hit","no-hit","c_000003636044"
"","2610","0.4797","7850","8.3515","Eukaryota","Bacillariophyta","c_000002501011"
"","2611","0.4728","3215","7.6551","Eukaryota","Bacillariophyta","c_000001969455"
"","2612","0.4801","6399","6.8797","Eukaryota","Bacillariophyta","c_000003825934"
"","2613","0.4898","2781","7.2682","Eukaryota","Bacillariophyta","c_000000209542"
"","2614","0.4987","3800","6.1403","Eukaryota","Bacillariophyta","c_000001463726"
"","2615","0.4991","5069","6.7643","Eukaryota","Bacillariophyta","c_000003592814"
"","2616","0.4781","7076","18.6598","Eukaryota","Bacillariophyta","c_000002694040"
"","2617","0.4901","4195","8.9159","Eukaryota","Bacillariophyta","c_000004498884"
"","2618","0.4874","1625","5.7637","Eukaryota","Bacillariophyta","c_000003229970"
"","2619","0.4876","6672","58.4378","Eukaryota","Bacillariophyta","c_000001957714"
"","2620","0.497","6235","5.9588","Eukaryota","Bacillariophyta","c_000004700714"
